Region_Fire,Date_Fire,Year_Fire,Month_Fire,Estimated_fire_area,Count_Fire,Mean_estimated_fire_brightness,Mean_estimated_fire_radiative_power
QL,"2005-06-20 00:00:00",2005,6,3.6,1,310.5,69.9
QL,"2005-06-21 00:00:00",2005,6,16.936,10,319.42,59.19
QL,"2005-06-22 00:00:00",2005,6,2.52,2,310.925,34.2
QL,"2005-06-23 00:00:00",2005,6,16.94666667,6,310.275,87.51666667
QL,"2005-06-24 00:00:00",2005,6,4.42,2,298.85,33.75
QL,"2005-06-25 00:00:00",2005,6,6.156,5,310.13,25.24
QL,"2005-06-26 00:00:00",2005,6,7.817142857,7,310.6571429,22
QL,"2005-06-27 00:00:00",2005,6,6.93,5,312.01,27.34
QL,"2005-06-28 00:00:00",2005,6,1,1,305.15,14.2
QL,"2005-06-30 00:00:00",2005,6,17.29636364,11,314.3636364,39.67272727
QL,"2005-07-01 00:00:00",2005,7,2.42,2,298.9,13.3
QL,"2005-07-02 00:00:00",2005,7,22.93333333,18,312.1277778,33.07222222
QL,"2005-07-03 00:00:00",2005,7,37.35517241,29,319.7275862,44.26896552
QL,"2005-07-04 00:00:00",2005,7,16.756,10,308.45,27.95
QL,"2005-07-05 00:00:00",2005,7,9.915555556,9,314.5388889,30.47777778
QL,"2005-07-06 00:00:00",2005,7,10.4,7,310.4071429,36.51428571
QL,"2005-07-07 00:00:00",2005,7,9.24,8,313.86875,29.4875
QL,"2005-07-08 00:00:00",2005,7,28.81,9,320.1722222,112.9444444
QL,"2005-07-09 00:00:00",2005,7,52.25793103,29,318.2982759,61.57241379
QL,"2005-07-10 00:00:00",2005,7,14.81666667,9,311.9333333,58
QL,"2005-07-11 00:00:00",2005,7,54.79310345,29,309.6862069,48.17586207
QL,"2005-07-12 00:00:00",2005,7,2,2,319.925,32.05
QL,"2005-07-13 00:00:00",2005,7,16.45818182,11,308,33.11818182
QL,"2005-07-14 00:00:00",2005,7,77.2475,52,319.9682692,60.67692308
QL,"2005-07-15 00:00:00",2005,7,16.675,10,306.94,26.11
QL,"2005-07-16 00:00:00",2005,7,71.80555556,45,315.7511111,45.94
QL,"2005-07-17 00:00:00",2005,7,54.23478261,23,317.1152174,89.19130435
QL,"2005-07-18 00:00:00",2005,7,68.15617021,47,316.912766,59.21276596
QL,"2005-07-19 00:00:00",2005,7,25.875,16,307.215625,39.93125
QL,"2005-07-20 00:00:00",2005,7,58.73043478,23,304.8586957,47.29565217
QL,"2005-07-21 00:00:00",2005,7,46.15846154,39,316.1564103,41.86410256
QL,"2005-07-22 00:00:00",2005,7,23.98428571,14,309.9392857,44.05714286
QL,"2005-07-23 00:00:00",2005,7,32.19,24,317.80625,49.6375
QL,"2005-07-24 00:00:00",2005,7,34.32,18,311.6638889,61.76111111
QL,"2005-07-25 00:00:00",2005,7,59.184,45,317.6588889,50.41555556
QL,"2005-07-26 00:00:00",2005,7,86.29157895,38,313.3657895,67.57105263
QL,"2005-07-27 00:00:00",2005,7,78.34790698,43,311.0604651,39.25581395
QL,"2005-07-28 00:00:00",2005,7,81.426,40,316.46875,50.0275
QL,"2005-07-29 00:00:00",2005,7,47.702,25,309.342,55.216
QL,"2005-07-30 00:00:00",2005,7,56.21953488,43,319.7593023,53.3744186
QL,"2005-07-31 00:00:00",2005,7,25.27272727,11,306.8409091,51.99090909
QL,"2005-08-01 00:00:00",2005,8,27.55782609,23,314.9565217,41.42608696
QL,"2005-08-02 00:00:00",2005,8,21.824,10,304.885,44.6
QL,"2005-08-03 00:00:00",2005,8,20.54117647,17,321.5,81.90588235
QL,"2005-08-04 00:00:00",2005,8,9.12,2,304.95,62.75
QL,"2005-08-05 00:00:00",2005,8,15.776,10,313.86,39.28
QL,"2005-08-06 00:00:00",2005,8,29.55789474,19,312.8736842,40.95789474
QL,"2005-08-07 00:00:00",2005,8,18.21111111,9,304.05,38.85555556
QL,"2005-08-08 00:00:00",2005,8,55.65,46,314.5152174,29.52826087
QL,"2005-08-09 00:00:00",2005,8,23.25333333,18,309.8305556,30.79444444
QL,"2005-08-10 00:00:00",2005,8,130.2416842,95,317.9631579,59.41368421
QL,"2005-08-11 00:00:00",2005,8,81.54033333,30,309.75,62.02
QL,"2005-08-12 00:00:00",2005,8,32.72466667,15,305.9633333,50.77333333
QL,"2005-08-13 00:00:00",2005,8,44.0672,25,319,69.52
QL,"2005-08-14 00:00:00",2005,8,61.0512,25,309.562,55.896
QL,"2005-08-15 00:00:00",2005,8,50.08820513,39,317.0166667,35.67692308
QL,"2005-08-16 00:00:00",2005,8,83.06545455,33,311.4318182,61.54545455
QL,"2005-08-17 00:00:00",2005,8,115.9983333,78,318.7160256,57.11025641
QL,"2005-08-18 00:00:00",2005,8,138.4285714,49,313.8132653,92.32040816
QL,"2005-08-19 00:00:00",2005,8,130.4214433,97,319.293299,78.91443299
QL,"2005-08-20 00:00:00",2005,8,37.6425,20,321.125,53.92
QL,"2005-08-21 00:00:00",2005,8,75.285,40,311.80375,42.2325
QL,"2005-08-22 00:00:00",2005,8,207.147874,127,322.4066929,76.72834646
QL,"2005-08-23 00:00:00",2005,8,182.4,68,312.3073529,77.22647059
QL,"2005-08-24 00:00:00",2005,8,151.3948454,97,315.3087629,47.09896907
QL,"2005-08-25 00:00:00",2005,8,333.729901,101,317.3683168,108.9405941
QL,"2005-08-26 00:00:00",2005,8,308.04,195,319.0874359,60.64307692
QL,"2005-08-27 00:00:00",2005,8,97.10833333,54,317.2259259,63.74444444
QL,"2005-08-28 00:00:00",2005,8,143.9226923,78,314.125641,50.58076923
QL,"2005-08-29 00:00:00",2005,8,60.83,41,324.2682927,57.1
QL,"2005-08-30 00:00:00",2005,8,111.2558621,58,312.2896552,46.53275862
QL,"2005-08-31 00:00:00",2005,8,83.26363636,66,323.4901515,39.93787879
QL,"2005-09-01 00:00:00",2005,9,94.37837838,37,312.1540541,66.78108108
QL,"2005-09-02 00:00:00",2005,9,109.3541667,84,318.2636905,36.9
QL,"2005-09-03 00:00:00",2005,9,72.2425,32,315.2125,55.446875
QL,"2005-09-04 00:00:00",2005,9,144.8044186,86,318.4622093,50.7244186
QL,"2005-09-05 00:00:00",2005,9,171.4624,100,325.473,69.083
QL,"2005-09-06 00:00:00",2005,9,148.5686567,67,312.1835821,53.7880597
QL,"2005-09-07 00:00:00",2005,9,129.3562626,99,327.5656566,59.70909091
QL,"2005-09-08 00:00:00",2005,9,88.95534884,43,315.4348837,84.79534884
QL,"2005-09-09 00:00:00",2005,9,128.86875,96,323.6067708,55.503125
QL,"2005-09-10 00:00:00",2005,9,81.966875,32,314.234375,88.503125
QL,"2005-09-11 00:00:00",2005,9,46.22567568,37,315.0027027,40.67567568
QL,"2005-09-12 00:00:00",2005,9,76.89230769,39,320.5910256,76.9
QL,"2005-09-13 00:00:00",2005,9,150.5689655,87,316.1816092,46.32068966
QL,"2005-09-14 00:00:00",2005,9,100.9694118,68,324.8661765,59.11470588
QL,"2005-09-15 00:00:00",2005,9,150.387541,61,316.342623,61.02459016
QL,"2005-09-16 00:00:00",2005,9,11.984,10,320.55,40.02
QL,"2005-09-17 00:00:00",2005,9,214.6319444,72,313.5215278,97.99722222
QL,"2005-09-18 00:00:00",2005,9,246.813871,186,321.8413978,53.92526882
QL,"2005-09-19 00:00:00",2005,9,207.4583333,90,319.7088889,102.0522222
QL,"2005-09-20 00:00:00",2005,9,142.5340179,112,318.0879464,44.11696429
QL,"2005-09-21 00:00:00",2005,9,207.324,120,322.9370833,68.8975
QL,"2005-09-22 00:00:00",2005,9,263.5056552,145,316.3917241,63.13310345
QL,"2005-09-23 00:00:00",2005,9,230.3750602,166,323.7665663,49.39939759
QL,"2005-09-24 00:00:00",2005,9,196.9911111,81,312.4216049,62.3345679
QL,"2005-09-25 00:00:00",2005,9,233.4395031,161,321.9636646,54.40186335
QL,"2005-09-26 00:00:00",2005,9,75.85463415,41,314.5292683,54.66097561
QL,"2005-09-27 00:00:00",2005,9,387.94,241,322.3452282,69.19751037
QL,"2005-09-28 00:00:00",2005,9,217.4023423,111,325.159009,70.0009009
QL,"2005-09-29 00:00:00",2005,9,473.5331783,258,320.9924419,73.70658915
QL,"2005-09-30 00:00:00",2005,9,366.3027907,258,330.0674419,83.42945736
QL,"2005-10-01 00:00:00",2005,10,177.8601869,107,316.085514,70.13457944
QL,"2005-10-02 00:00:00",2005,10,415.6051007,298,329.7248322,77.99865772
QL,"2005-10-03 00:00:00",2005,10,753.3169421,242,320.4704545,116.0632231
QL,"2005-10-04 00:00:00",2005,10,822.4186724,467,328.3592077,98.47708779
QL,"2005-10-05 00:00:00",2005,10,702.9241085,258,325.2106589,156.2585271
QL,"2005-10-06 00:00:00",2005,10,362.9661972,213,327.2929577,105.8032864
QL,"2005-10-07 00:00:00",2005,10,337.2552258,155,326.45,122.1432258
QL,"2005-10-08 00:00:00",2005,10,332.6223841,151,324.2440397,117.7655629
QL,"2005-10-09 00:00:00",2005,10,374.3367537,268,328.2343284,76.94514925
QL,"2005-10-10 00:00:00",2005,10,531.8195,240,316.4975,63.30833333
QL,"2005-10-11 00:00:00",2005,10,550.9444262,366,328.4478142,88.80901639
QL,"2005-10-12 00:00:00",2005,10,654.9233766,231,322.3766234,187.8285714
QL,"2005-10-13 00:00:00",2005,10,739.0790074,403,326.37866,84.17965261
QL,"2005-10-14 00:00:00",2005,10,203.5518072,83,324.7662651,76.85662651
QL,"2005-10-15 00:00:00",2005,10,134.0084615,91,315.7335165,43.98571429
QL,"2005-10-16 00:00:00",2005,10,206.6520833,120,326.3525,74.13166667
QL,"2005-10-17 00:00:00",2005,10,565.2407299,274,318.319708,115.5357664
QL,"2005-10-18 00:00:00",2005,10,195.8533784,148,326.0111486,74.93513514
QL,"2005-10-19 00:00:00",2005,10,99.05538462,26,308.0038462,72.03461538
QL,"2005-10-20 00:00:00",2005,10,184.1956364,110,322.5159091,63.57909091
QL,"2005-10-21 00:00:00",2005,10,117.3173529,34,315.5,84.79705882
QL,"2005-10-22 00:00:00",2005,10,230.8209868,152,319.0125,45.04342105
QL,"2005-10-23 00:00:00",2005,10,279.1620741,135,330.102963,95.59777778
QL,"2005-10-24 00:00:00",2005,10,140.3612371,97,313.9938144,37.38762887
QL,"2005-10-25 00:00:00",2005,10,196.706383,94,328.343617,98.74574468
QL,"2005-10-26 00:00:00",2005,10,172.9263158,76,316.1980263,87.35263158
QL,"2005-10-27 00:00:00",2005,10,232.1149091,165,323.0487879,52.91090909
QL,"2005-10-28 00:00:00",2005,10,314.1084906,106,319.9665094,92.38490566
QL,"2005-10-29 00:00:00",2005,10,437.3602857,280,322.97,69.32178571
QL,"2005-10-30 00:00:00",2005,10,329.2416556,151,330.365894,113.4847682
QL,"2005-10-31 00:00:00",2005,10,562.7546341,328,319.4621951,64.48841463
QL,"2005-11-01 00:00:00",2005,11,408.0521277,235,326.9814894,56.5987234
QL,"2005-11-02 00:00:00",2005,11,361.9134634,205,316.7302439,76.99804878
QL,"2005-11-03 00:00:00",2005,11,310.3663158,190,327.8276316,65.02421053
QL,"2005-11-04 00:00:00",2005,11,642.7176923,208,321.2625,151.1721154
QL,"2005-11-05 00:00:00",2005,11,441.9671756,262,323.1564885,59.8980916
QL,"2005-11-06 00:00:00",2005,11,157.707,70,320.1392857,88.31142857
QL,"2005-11-07 00:00:00",2005,11,290.3761957,184,318.386413,74.99782609
QL,"2005-11-08 00:00:00",2005,11,197.16,107,320.9327103,57.66448598
QL,"2005-11-09 00:00:00",2005,11,393.1422222,216,317.8034722,77.93472222
QL,"2005-11-10 00:00:00",2005,11,216.5345882,170,326.1661765,48.63352941
QL,"2005-11-11 00:00:00",2005,11,312.29952,125,317.21,85.952
QL,"2005-11-12 00:00:00",2005,11,253.4769136,162,325.1537037,81.25432099
QL,"2005-11-13 00:00:00",2005,11,289.2794118,85,324.47,134.1705882
QL,"2005-11-14 00:00:00",2005,11,405.9764758,227,323.5248899,66.24008811
QL,"2005-11-15 00:00:00",2005,11,256.5236975,119,325.105042,92.17394958
QL,"2005-11-16 00:00:00",2005,11,312.7864557,158,322.1193038,83.4778481
QL,"2005-11-17 00:00:00",2005,11,99.27230769,52,318.2307692,48.33653846
QL,"2005-11-18 00:00:00",2005,11,274.2905405,148,314.8834459,93.20810811
QL,"2005-11-19 00:00:00",2005,11,148.380531,113,327.0128319,55.96725664
QL,"2005-11-20 00:00:00",2005,11,115.0678125,64,319.7265625,73.91875
QL,"2005-11-21 00:00:00",2005,11,240.235,152,322.5259868,52.1875
QL,"2005-11-22 00:00:00",2005,11,154.16,54,316.2601852,88.87592593
QL,"2005-11-23 00:00:00",2005,11,96.255,58,317.437931,88.57413793
QL,"2005-11-24 00:00:00",2005,11,12.15,8,319.625,48.175
QL,"2005-11-25 00:00:00",2005,11,186.9420472,127,316.1901575,43.25905512
QL,"2005-11-26 00:00:00",2005,11,356.9280488,246,329.8817073,74.51504065
QL,"2005-11-27 00:00:00",2005,11,400.6938,200,317.21325,57.8635
QL,"2005-11-28 00:00:00",2005,11,740.4773421,380,329.0164474,107.6215789
QL,"2005-11-29 00:00:00",2005,11,512.2303333,210,325.597619,148.0495238
QL,"2005-11-30 00:00:00",2005,11,281.6661429,140,325.9225,85.73357143
QL,"2005-12-01 00:00:00",2005,12,73.03694444,36,324.1222222,80.36666667
QL,"2005-12-02 00:00:00",2005,12,56.60085714,35,320.6228571,57.16857143
QL,"2005-12-03 00:00:00",2005,12,126.3138202,89,332.1477528,81.21910112
QL,"2005-12-04 00:00:00",2005,12,293.7981295,139,318.7201439,72.76115108
QL,"2005-12-05 00:00:00",2005,12,373.3247768,224,330.7546875,90.34910714
QL,"2005-12-06 00:00:00",2005,12,293.2617188,128,318.7941406,76.03984375
QL,"2005-12-07 00:00:00",2005,12,222.0223776,143,325.0524476,62.1993007
QL,"2005-12-08 00:00:00",2005,12,164.7482813,64,322.29375,80.3578125
QL,"2005-12-09 00:00:00",2005,12,381.25905,200,319.2025,57.415
QL,"2005-12-10 00:00:00",2005,12,259.0235849,159,330.5031447,72.00503145
QL,"2005-12-11 00:00:00",2005,12,580.2468354,316,319.2873418,70.13196203
QL,"2005-12-12 00:00:00",2005,12,576.2147733,375,333.6437333,89.7232
QL,"2005-12-13 00:00:00",2005,12,590.3632203,354,318.5800847,51.72175141
QL,"2005-12-14 00:00:00",2005,12,722.415894,453,329.5045254,80.02913907
QL,"2005-12-15 00:00:00",2005,12,554.6625714,210,323.5883333,99.66428571
QL,"2005-12-16 00:00:00",2005,12,382.0339796,196,322.9423469,90.46785714
QL,"2005-12-17 00:00:00",2005,12,256.547191,89,324.5634831,152.9078652
QL,"2005-12-18 00:00:00",2005,12,563.0199331,299,322.0319398,77.70869565
QL,"2005-12-19 00:00:00",2005,12,415.6617593,216,331.5761574,88.31944444
QL,"2005-12-20 00:00:00",2005,12,733.1990909,330,319.8710606,79.93393939
QL,"2005-12-21 00:00:00",2005,12,557.824797,394,332.0389594,68.50786802
QL,"2005-12-22 00:00:00",2005,12,502.69,239,319.0079498,86.09121339
QL,"2005-12-23 00:00:00",2005,12,355.3424786,234,332.6378205,88.90811966
QL,"2005-12-24 00:00:00",2005,12,172.0668293,82,321.6036585,88.76341463
QL,"2005-12-25 00:00:00",2005,12,94.38559322,59,320.9101695,54.46101695
QL,"2005-12-26 00:00:00",2005,12,70.25302326,43,323.1337209,60.34651163
QL,"2005-12-27 00:00:00",2005,12,134.7194545,55,315.6518182,96.86363636
QL,"2005-12-28 00:00:00",2005,12,159.6613462,104,332.5139423,102.875
QL,"2005-12-29 00:00:00",2005,12,189.9763636,99,312.4712121,35.08080808
QL,"2005-12-30 00:00:00",2005,12,237.0788827,179,330.7857542,95.35586592
QL,"2005-12-31 00:00:00",2005,12,492.001875,192,318.9973958,164.359375
QL,"2006-01-01 00:00:00",2006,1,185.3440217,92,325.5255435,83.66956522
QL,"2006-01-02 00:00:00",2006,1,316.0532374,139,322.0809353,102.7482014
QL,"2006-01-03 00:00:00",2006,1,214.7365766,111,320.6436937,61.31261261
QL,"2006-01-04 00:00:00",2006,1,91.56566038,53,327.704717,59.54150943
QL,"2006-01-05 00:00:00",2006,1,353.5069412,170,319.5876471,82.51823529
QL,"2006-01-06 00:00:00",2006,1,348.6241825,263,335.9024715,93.38098859
QL,"2006-01-07 00:00:00",2006,1,516.2120918,196,319.9219388,126.975
QL,"2006-01-08 00:00:00",2006,1,149.6298592,71,321.2415493,77.53661972
QL,"2006-01-09 00:00:00",2006,1,125.7196226,53,324.8386792,118.2924528
QL,"2006-01-10 00:00:00",2006,1,14.56,9,322.1444444,52.07777778
QL,"2006-01-11 00:00:00",2006,1,30.79272727,11,308.5454545,39.80909091
QL,"2006-01-12 00:00:00",2006,1,69.96,21,319.9571429,149.6904762
QL,"2006-01-13 00:00:00",2006,1,13.70909091,11,326.3045455,38.25454545
QL,"2006-01-14 00:00:00",2006,1,3.306666667,3,303.5666667,20.96666667
QL,"2006-01-15 00:00:00",2006,1,39.18208333,24,325.5041667,69.9375
QL,"2006-01-16 00:00:00",2006,1,65.48578947,38,317.1223684,63.68684211
QL,"2006-01-17 00:00:00",2006,1,53.41538462,26,318.2403846,78.32692308
QL,"2006-01-18 00:00:00",2006,1,28.236,15,323.6933333,108.0466667
QL,"2006-01-19 00:00:00",2006,1,8.746666667,3,315.7833333,50.26666667
QL,"2006-01-20 00:00:00",2006,1,16.47727273,11,322.3363636,40.86363636
QL,"2006-01-21 00:00:00",2006,1,13.734,10,308.435,22.6
QL,"2006-01-22 00:00:00",2006,1,13.53666667,12,330.4666667,60.60833333
QL,"2006-01-23 00:00:00",2006,1,78.9772,25,316.396,186.768
QL,"2006-01-24 00:00:00",2006,1,14.90666667,9,319.9,29.54444444
QL,"2006-01-25 00:00:00",2006,1,20.69307692,13,315.6384615,27.67692308
QL,"2006-01-26 00:00:00",2006,1,16.9575,12,320.0333333,44.24166667
QL,"2006-01-28 00:00:00",2006,1,17.936,10,312.345,30.9
QL,"2006-01-29 00:00:00",2006,1,36.5424,25,328.09,42.332
QL,"2006-01-30 00:00:00",2006,1,39.556,25,319.434,44.144
QL,"2006-01-31 00:00:00",2006,1,84.59,60,329.7733333,43.35833333
QL,"2006-02-01 00:00:00",2006,2,233.2834884,86,319.6633721,97.69883721
QL,"2006-02-02 00:00:00",2006,2,299.64,160,328.2403125,105.11375
QL,"2006-02-03 00:00:00",2006,2,403.3566879,157,328.8471338,138.5834395
QL,"2006-02-04 00:00:00",2006,2,228.6241304,92,323.9576087,77.23478261
QL,"2006-02-05 00:00:00",2006,2,41.706,30,342.8766667,168.74
QL,"2006-02-06 00:00:00",2006,2,86.32482759,29,316.8275862,75.37931034
QL,"2006-02-07 00:00:00",2006,2,40.29548387,31,330.7467742,45.6
QL,"2006-02-08 00:00:00",2006,2,11.76,9,308.2722222,16.72222222
QL,"2006-02-09 00:00:00",2006,2,29.8768,25,328.064,48.444
QL,"2006-02-10 00:00:00",2006,2,34.82125,24,314.35625,27.63333333
QL,"2006-02-11 00:00:00",2006,2,24.10466667,15,320.2,34.86666667
QL,"2006-02-12 00:00:00",2006,2,9.048,5,314.59,43.86
QL,"2006-02-13 00:00:00",2006,2,83.95666667,48,316.58125,64.22083333
QL,"2006-02-14 00:00:00",2006,2,55.74666667,27,328.45,140.9148148
QL,"2006-02-15 00:00:00",2006,2,17.56071429,14,311.2178571,22.17142857
QL,"2006-02-16 00:00:00",2006,2,16.8,9,304.8055556,23.26666667
QL,"2006-02-17 00:00:00",2006,2,18.88,15,317.7566667,43.16
QL,"2006-02-18 00:00:00",2006,2,8.571428571,7,327.2571429,47.24285714
QL,"2006-02-19 00:00:00",2006,2,41.249,20,320.1225,74.03
QL,"2006-02-20 00:00:00",2006,2,85.19066667,45,320.8688889,106.7911111
QL,"2006-02-21 00:00:00",2006,2,40.22944444,18,314.3666667,49.24444444
QL,"2006-02-22 00:00:00",2006,2,111.6088889,45,316.3111111,134.3
QL,"2006-02-23 00:00:00",2006,2,35.91923077,26,330.9423077,98.07307692
QL,"2006-02-24 00:00:00",2006,2,94.14166667,48,320.95625,69.08541667
QL,"2006-02-25 00:00:00",2006,2,71.52631579,38,321.4868421,59.30789474
QL,"2006-02-26 00:00:00",2006,2,18.054,10,309.265,34.6
QL,"2006-02-27 00:00:00",2006,2,16.5375,8,320.875,55.8
QL,"2006-02-28 00:00:00",2006,2,1.43,1,303.6,18.6
QL,"2006-03-01 00:00:00",2006,3,33.42666667,9,328.1222222,409.0333333
QL,"2006-03-02 00:00:00",2006,3,3.946666667,3,308.4166667,15.03333333
QL,"2006-03-03 00:00:00",2006,3,2.86,2,309.225,30.85
QL,"2006-03-04 00:00:00",2006,3,12.15,8,322.3375,46.5375
QL,"2006-03-05 00:00:00",2006,3,2.21,1,303.65,34.8
QL,"2006-03-06 00:00:00",2006,3,3.96,3,316.1666667,61.7
QL,"2006-03-07 00:00:00",2006,3,1,1,303.7,13.1
QL,"2006-03-08 00:00:00",2006,3,40.66421053,19,321.1421053,58.80526316
QL,"2006-03-09 00:00:00",2006,3,27.74,12,312.4416667,43.775
QL,"2006-03-10 00:00:00",2006,3,38.5725,24,315.2729167,45.60833333
QL,"2006-03-11 00:00:00",2006,3,36.03787879,33,333.4045455,54.13939394
QL,"2006-03-12 00:00:00",2006,3,11.52,5,310.56,36.06
QL,"2006-03-13 00:00:00",2006,3,29.42545455,22,323.8113636,37.35
QL,"2006-03-14 00:00:00",2006,3,44.94285714,21,319.2095238,65.13809524
QL,"2006-03-15 00:00:00",2006,3,71.05789474,38,319.9355263,62.02631579
QL,"2006-03-16 00:00:00",2006,3,26.95714286,14,320.4357143,53.89285714
QL,"2006-03-17 00:00:00",2006,3,40.1375,20,317.735,45.37
QL,"2006-03-18 00:00:00",2006,3,9.818571429,7,319.0785714,33.3
QL,"2006-03-19 00:00:00",2006,3,14.4875,8,308.3125,35.3375
QL,"2006-03-20 00:00:00",2006,3,3,3,330.6833333,57.33333333
QL,"2006-03-23 00:00:00",2006,3,1,1,298.35,10.2
QL,"2006-03-24 00:00:00",2006,3,18.39714286,7,311.5928571,44.87142857
QL,"2006-03-25 00:00:00",2006,3,53.94074074,27,329.7444444,178.6407407
QL,"2006-03-26 00:00:00",2006,3,26.49263158,19,310.8631579,33.2
QL,"2006-03-27 00:00:00",2006,3,20.93157895,19,328.5052632,42.04736842
QL,"2006-03-28 00:00:00",2006,3,33.61526316,19,321.8157895,82.36315789
QL,"2006-03-29 00:00:00",2006,3,5.824,5,322.82,38.68
QL,"2006-03-30 00:00:00",2006,3,3.306666667,3,314.9,19.9
QL,"2006-03-31 00:00:00",2006,3,6.075,4,304.075,20.925
QL,"2006-04-01 00:00:00",2006,4,24.381,10,323.735,283.18
QL,"2006-04-02 00:00:00",2006,4,55.9824,25,316.028,59.184
QL,"2006-04-03 00:00:00",2006,4,21.02857143,14,327.4964286,61
QL,"2006-04-04 00:00:00",2006,4,25.90470588,17,321.8647059,52.65882353
QL,"2006-04-06 00:00:00",2006,4,1.68,1,298.35,22.4
QL,"2006-04-07 00:00:00",2006,4,27.5125,12,320.675,53.95
QL,"2006-04-08 00:00:00",2006,4,35.46307692,13,315.9807692,54.76923077
QL,"2006-04-09 00:00:00",2006,4,20.12769231,13,311.5269231,36.64615385
QL,"2006-04-10 00:00:00",2006,4,64.84285714,35,319.0357143,44.21428571
QL,"2006-04-11 00:00:00",2006,4,25.14076923,13,311.9423077,44.54615385
QL,"2006-04-12 00:00:00",2006,4,7.92,6,312.5083333,25.1
QL,"2006-04-13 00:00:00",2006,4,1.68,1,299.65,15.4
QL,"2006-04-14 00:00:00",2006,4,4,4,325.0125,49.3
QL,"2006-04-15 00:00:00",2006,4,15.795,6,310.9916667,44.01666667
QL,"2006-04-16 00:00:00",2006,4,27.54266667,15,322.85,80.57333333
QL,"2006-04-17 00:00:00",2006,4,19.97777778,9,317.0944444,66.43333333
QL,"2006-04-18 00:00:00",2006,4,38.03388889,18,312.0083333,51.76666667
QL,"2006-04-19 00:00:00",2006,4,3.96,3,333.5166667,101.9
QL,"2006-04-20 00:00:00",2006,4,26.04,6,309.3666667,120.6333333
QL,"2006-04-21 00:00:00",2006,4,21.518,20,322.275,36.58
QL,"2006-04-22 00:00:00",2006,4,36.13846154,13,315.15,101.9076923
QL,"2006-04-23 00:00:00",2006,4,38.424375,16,321.96875,158.63125
QL,"2006-04-24 00:00:00",2006,4,30.84857143,14,318.3035714,52.14285714
QL,"2006-04-25 00:00:00",2006,4,30.20769231,13,312.6115385,44.75384615
QL,"2006-04-26 00:00:00",2006,4,48.42580645,31,322.383871,53.55483871
QL,"2006-04-27 00:00:00",2006,4,32.53894737,19,315.5289474,48.42105263
QL,"2006-04-28 00:00:00",2006,4,3.2,3,322.6333333,43.3
QL,"2006-04-29 00:00:00",2006,4,16.065,14,317.1285714,47.10714286
QL,"2006-04-30 00:00:00",2006,4,1.68,1,296.6,17.9
QL,"2006-05-01 00:00:00",2006,5,10.73333333,6,315.1416667,60.98333333
QL,"2006-05-02 00:00:00",2006,5,45.56,30,313.9983333,51.07666667
QL,"2006-05-03 00:00:00",2006,5,31.98047619,21,325.1404762,86.37619048
QL,"2006-05-04 00:00:00",2006,5,36.28625,16,312.121875,74.40625
QL,"2006-05-05 00:00:00",2006,5,19.58153846,13,319.7,48.88461538
QL,"2006-05-06 00:00:00",2006,5,14.37454545,11,312.6909091,33
QL,"2006-05-07 00:00:00",2006,5,11.70545455,11,322.1727273,32.93636364
QL,"2006-05-08 00:00:00",2006,5,35.14875,24,310.8958333,43.62083333
QL,"2006-05-09 00:00:00",2006,5,50.90129032,31,317.5758065,53.24193548
QL,"2006-05-10 00:00:00",2006,5,70.67575758,33,315.5909091,84.31212121
QL,"2006-05-11 00:00:00",2006,5,35.535,16,315.909375,101.41875
QL,"2006-05-12 00:00:00",2006,5,12.535,8,319.58125,44.175
QL,"2006-05-13 00:00:00",2006,5,16.335,8,307.85625,55.8
QL,"2006-05-14 00:00:00",2006,5,6.71,6,321.9333333,42.53333333
QL,"2006-05-15 00:00:00",2006,5,7.611428571,7,314.8785714,30.58571429
QL,"2006-05-16 00:00:00",2006,5,21.195,14,322.2535714,60.47142857
QL,"2006-05-17 00:00:00",2006,5,18.33428571,7,315.5071429,88.57142857
QL,"2006-05-18 00:00:00",2006,5,32.75470588,17,313.8764706,51.85882353
QL,"2006-05-19 00:00:00",2006,5,9.337142857,7,320.3428571,60.41428571
QL,"2006-05-20 00:00:00",2006,5,21.59,10,309.4,43.73
QL,"2006-05-21 00:00:00",2006,5,6.93,5,324.99,67.36
QL,"2006-05-22 00:00:00",2006,5,1.1,1,312.8,25.4
QL,"2006-05-23 00:00:00",2006,5,10.608,10,316.08,27.87
QL,"2006-05-24 00:00:00",2006,5,15.07,11,307.5545455,26.1
QL,"2006-05-25 00:00:00",2006,5,13.95545455,11,318.8045455,43.51818182
QL,"2006-05-26 00:00:00",2006,5,30.53333333,12,315.4875,82.86666667
QL,"2006-05-27 00:00:00",2006,5,33.08375,16,314.8125,74.525
QL,"2006-05-28 00:00:00",2006,5,8.375,6,313.625,27.65
QL,"2006-05-29 00:00:00",2006,5,51.875,24,313.63125,68.74583333
QL,"2006-05-30 00:00:00",2006,5,28.6896,25,317.926,39.156
QL,"2006-05-31 00:00:00",2006,5,30.65538462,13,314.8538462,73.73846154
QL,"2006-06-01 00:00:00",2006,6,17.365,14,315.1035714,31.75
QL,"2006-06-02 00:00:00",2006,6,21.65538462,13,310.4730769,35.73076923
QL,"2006-06-03 00:00:00",2006,6,51.29043478,23,310.9847826,52.02608696
QL,"2006-06-04 00:00:00",2006,6,12.44444444,9,313.9277778,52.61111111
QL,"2006-06-05 00:00:00",2006,6,61.63636364,22,309.6659091,61.62727273
